Id,Cluster,Label
5678,5156,membersihkan
5679,5157,penuh
5680,5158,juta
5681,5159,kawasan
5682,4307,bantuannya
5683,4605,maxim
5684,5160,jpo
5685,5161,proyek
5686,5162,ditindak
5687,5163,lalin
5688,5164,sore
5689,5165,oleh
5690,5166,violation
5691,5167,lama
5692,5168,khusus
5693,5169,rapi
5694,5170,nyala
5695,3037,ditemukan
5696,5171,genangan
5697,5172,jakut
5698,5173,deras
5699,5174,dahan
5700,5175,anak
5701,5176,rute
5702,5177,mengambil
5703,5178,sekitar
5704,5179,penyakit
5705,5180,sempit
5706,5181,monitoring
5707,5182,jalannya
5708,5183,lubang
5709,5184,setelah
5710,5185,bantuannya
5711,5186,bebas
5712,5187,jembatan
5713,5188,kembali
5714,5189,kesehatan
5715,5190,pertigaan
5716,5191,kandang
5717,5192,sesuai
5718,5193,bantuannya
5719,5194,pihak
5720,5195,got
5721,5196,seminggu
5722,5197,memakai
5723,5198,gerobak
5724,5199,pastikan
5725,5200,amblas
5726,5201,tidur
5727,5202,semak
5728,5203,warna
5729,5204,pt
5730,5205,quot
5731,5206,cek
5732,5207,menganggu
5733,5208,pas
5734,5209,pembakaran
5735,5210,sampah
5736,5211,pedestrian
5737,5212,pju
5738,5213,binamarga
5739,5214,diperbaiki
5740,5215,oleh
5741,5216,pangkas
5742,5217,oleh
5743,5218,diperbaiki
5744,5219,nama
5745,5220,because
5746,5221,sejak
5747,5222,uu
5748,5223,pulang
5749,5224,hilang
5750,5225,nyala
5751,5226,monitoring
5752,5227,air
5753,5228,turun
5754,5229,makin
5755,4368,butuh
5756,5230,pedestrian
5757,5231,halte
5758,5232,bersih
5759,61,penertiban
5760,5233,tanah
5761,5234,ganti
5762,5235,rute
5763,5236,hijau
5764,5237,laporkan
5765,5238,melawan
5766,5239,lampu
5767,3891,trotoar
5768,461,aduan
5769,5240,takut
5770,592,ditambah
5771,5241,sembarangan
5772,5242,kabel
5773,5243,simpang
5774,5244,bersihkan
5775,5245,ketentuan
5776,5246,tertibkan
5777,5247,coretan
5778,5248,tikungan
5779,5249,informasi
5780,5250,kepentingan
5781,5251,dibenahi
5782,5252,mampet
5783,5253,merah
5784,5254,tau
5785,5255,flyover
5786,5256,berserakan
5787,5257,warna
5788,5258,sedang
5789,5259,stop
5790,5260,dibuatkan
5791,5261,abal
5792,5262,terlihat
5793,5263,quot
5794,5264,batu
5795,5265,sal
5796,5266,sedikit
5797,5267,jgn
5798,5268,diambil
5799,5269,belum
5800,5270,spanduk
5801,5271,menit
5802,5272,sosial
5803,5273,bocor
5804,5274,halte
5805,5275,umum
5806,5276,hijau
5807,5277,lewat
5808,5278,sampah
5809,3241,bendera
5810,5279,cukup
5811,5280,issue
5812,5281,listrik
5813,5282,jatuh
5814,5283,rambu
5815,5284,pembatas
5816,5285,padam
5817,5286,memakan
5818,5287,terjadi
5819,5288,berlubang
5820,5289,sal
5821,5290,lubang
5822,5291,menggangu
5823,5292,seluruh
5824,5293,coretan
5825,5294,kanstin
5826,5295,diangkat
5827,5296,berlubang
5828,5297,gerobak
5829,5298,pos
5830,5299,pemukiman
5831,5300,pt
5832,5301,ambil
5833,5302,dijadikan
5834,5303,gorong
5835,5304,rubuh
5836,5305,bau
5837,5306,mati
5838,5307,transjakarta
5839,5308,menyala
5840,5309,menghalangi
5841,5310,quot
5842,5311,topping
5843,5312,jakut
5844,5313,tertib
5845,5314,ramai
5846,5315,bolong
5847,5316,dirapihkan
5848,5317,bendera
5849,5318,anak
5850,5319,rute
5851,5320,hampir
5852,61,penertiban
5853,5321,sampah
5854,5322,perempatan
5855,5323,kabel
5856,5324,pemotor
5857,5325,hilang
5858,5326,disini
5859,5327,maupun
5860,5328,saluran
5861,5329,kucing
5862,5330,air
5863,5331,sepeda
5864,5332,kabel
5865,5333,melintas
5866,5334,berlubang
5867,5335,pastikan
5868,5336,cek
5869,5337,bayar
5870,5338,semak
5871,5339,jalur
5872,5340,selatan
5873,4605,maxim
5874,5341,pam
5875,5342,ngetem
5876,5343,gelap
5877,5344,pembuangan
5878,5345,kalian
5879,5346,nomor
5880,5347,thanks
5881,5348,demi
5882,5349,tau
5883,3201,bajaj
5884,5350,non
5885,5351,cat
5886,5352,pedestrian
5887,5353,sekitarnya
5888,5354,seberang
5889,5355,selalu
5890,5356,resiko
5891,5357,kembali
5892,5358,taman
5893,5359,keamanan
5894,5360,bertanggung
5895,5361,kejadian
5896,5362,ditindak
5897,5363,dibenahi
5898,5364,agak
5899,5365,kejadian
5900,5366,diduga
5901,5367,air
5902,5368,dg
5903,5369,belokan
5904,5370,jakut
5905,5371,cek
5906,2222,cawang
5907,5372,bagi
5908,5373,sal
5909,5374,sesuai
5910,5375,pekerjaan
5911,5376,maxim
5912,2996,ditemukan
5913,5377,sampah
5914,5378,tegas
5915,5379,jatuh
5916,3037,ditemukan
5917,5380,membangun
5918,5381,lagi
5919,4605,maxim
5920,5382,penopingan
5921,5383,rute
5922,5384,sekolah
5923,5385,contoh
5924,5386,pemasangan
5925,5387,masih
5926,5388,menutupi
5927,5389,puing
5928,5390,dipindah
5929,5391,rapi
5930,5392,lebat
5931,5393,menumpuk
5932,5394,tanpa
5933,5395,aturan
5934,5396,lampu
5935,5397,sebelah
5936,5398,perbaiki
5937,5399,sampah
5938,3053,tiang
5939,5400,area
5940,5401,berpotensi
5941,5402,perbaikan
5942,5403,ditengah
5943,5404,kemana
5944,5405,pohon
5945,5406,lalulintas
5946,5407,iklan
5947,5408,sekarang
5948,5409,menganggu
5949,5410,nya
5950,5411,pohon
5951,5412,rumah
5952,5413,rumput
5953,5414,kabel
5954,5415,pelaku
5955,5416,susah
5956,5417,baru
5957,5418,rumput
5958,5419,sini
5959,5420,merah
5960,5421,seberang
5961,5422,perumahan
5962,5423,kanan
5963,5424,surat
5964,5425,abal
5965,5426,kebakaran
5966,5427,toping
5967,5428,pihak
5968,5429,trotoar
5969,5430,putaran
5970,5431,mesin
5971,5432,bersama
5972,5433,separator
5973,5434,bambu
5974,5435,dibuang
5975,5436,ditengah
5976,5437,pengaspalan
5977,5438,orang
5978,5439,kejahatan
5979,5440,pju
5980,5441,lg
5981,5442,ditindak
5982,5443,anak
5983,5444,rapihkan
5984,5445,ya
5985,5446,terjadi
5986,5447,tanpa
5987,5448,lanjut
5988,5449,pohon
5989,3053,tiang
5990,5450,menyala
5991,5451,penerangan
5992,5452,bantuan
5993,5453,total
5994,5454,air
5995,5455,citata
5996,5456,rimbun
5997,5457,sakit
5998,5458,apabila
5999,5459,cabut
6000,5460,utk
6001,5461,dibersihkan
6002,5462,terang
6003,5463,menutupi
6004,5464,padam
6005,5465,keamanan
6006,5466,keamanan
6007,5467,gelap
6008,3053,tiang
6009,5468,kering
6010,5469,unit
6011,4488,titik
6012,5470,rambu
6013,5471,oknum
6014,5472,pake
6015,5473,gorong
6016,5474,hijau
6017,5475,cek
6018,5476,pangkas
6019,5477,aduan
6020,5478,perbaiki
6021,5479,katanya
6022,4838,kepentingan
6023,5480,traffic
6024,5481,pelayanan
6025,5482,pondok
6026,5051,ditemukan
6027,5483,bertanggung
6028,5484,mhn
6029,5485,tembok
6030,4256,amp
6031,5486,lintas
6032,5487,siang
6033,5488,sarang
6034,5489,tdk
6035,5490,iklan
6036,4297,wajib
6037,5491,penyakit
6038,5492,aspal
6039,5493,truk
6040,5494,mengalir
6041,5495,tdk
6042,5496,lebih
6043,5497,penyakit
6044,5498,pembuangan
6045,592,ditambah
6046,5499,jpo
6047,5500,plastik
6048,5501,tembok
6049,5502,menyebabkan
6050,5503,utk
6051,5504,rata
6052,5505,kendaraan
6053,5506,ranting
6054,5507,sungai
6055,5508,setiap
6056,5509,padam
6057,5510,separator
6058,5511,kereta
6059,5512,terganggu
6060,5513,pengurus
6061,5514,kanstin
6062,5515,lubang
6063,5516,pembakaran
6064,5517,penyakit
6065,5518,kebiasaan
6066,5519,sembarangan
6067,5520,dicabut
6068,5521,terkena
6069,5522,angkot
6070,5523,rute
6071,5524,pembakaran
6072,5525,quot
6073,5526,jualan
6074,5527,air
6075,5528,stop
6076,5529,jalur
6077,5530,raya
6078,5531,dibenahi
6079,5532,parkir
6080,5533,kerja
6081,5534,setempat
6082,5535,penuh
6083,5536,because
6084,5537,konflik
6085,5538,diduga
6086,818,kotoran
6087,5539,rimbun
6088,5540,orang
6089,5541,gorong
6090,5542,trotoar
6091,5543,menganggu
6092,5544,mengupdate
6093,5545,menutup
6094,5546,an
6095,5547,diperbaiki
6096,5548,terimakasih
6097,5082,musim
6098,5082,musim
6099,5549,bertanggung
6100,5550,rata
6101,3294,uang
6102,5551,panjang
6103,5552,tp
6104,5553,stop
6105,5554,diatas
6106,5555,stop
6107,5556,tetapi
6108,5557,kabel
6109,5558,bus
6110,5559,stop
6111,5560,menumpuk
6112,5561,musim
6113,5562,online
6114,461,aduan
6115,5563,biro
6116,5564,stop
6117,5565,sekolah
6118,5566,main
6119,5567,quot
6120,5568,rute
6121,5569,pemberhentian
6122,5570,memakan
6123,5571,takut
6124,5572,got
6125,5573,hujan
6126,5574,pak
6127,5575,kotor
6128,5576,puing
6129,5577,got
6130,5578,sda
6131,5579,korban
6132,5580,mata
6133,5581,tkp
6134,5582,seminggu
6135,5583,aliran
6136,5584,informasi
6137,5317,bendera
6138,5585,roboh
6139,5586,persimpangan
6140,5587,kabel
6141,5588,yg
6142,5589,pkl
6143,5590,kendaraan
6144,5591,penertiban
6145,5592,hilang
6146,5593,trotoar
6147,5594,ditemukan
6148,5595,berpotensi
6149,5596,hijau
6150,5597,sampah
6151,5598,trotoar
6152,5599,langsung
6153,5600,rapi
6154,5601,topping
6155,5602,dekat
6156,5603,cek
6157,5604,tata
6158,5605,abal
6159,5606,tua
6160,5607,rapi
6161,5608,ngetem
6162,5609,pos
6163,5610,pemotor
6164,5611,rubuh
6165,5612,seminggu
6166,5613,tol
6167,5614,separator
6168,5615,menyalahi
6169,5616,butuh
6170,5617,parkiran
6171,5618,maupun
6172,5619,bina
6173,5620,sumber
6174,5621,stop
6175,5622,lawan
6176,5623,yg
6177,5624,semakin
6178,5625,rapi
6179,5626,izin
6180,5627,dishub
6181,5628,mobil
6182,5629,sini
6183,5630,pake
6184,5631,nyaman
6185,5632,disitu
6186,5633,cat
6187,5634,hilang
6188,5635,rakyat
6189,5636,antara
6190,5637,gorong
6191,5638,siang
6192,5639,miring
6193,5640,mhn
6194,5641,rute
6195,5642,rokok
6196,5643,bagaimana
6197,3674,thd
6198,5644,foto
6199,5645,melintas
6200,5646,tinggi
6201,5647,perbaiki
6202,5648,bendera
6203,5649,saluran
6204,5650,pak
6205,5651,instansi
6206,5652,tangga
6207,5653,pajak
6208,5654,bolong
6209,5655,menjuntai
6210,5656,nya
6211,5657,melakukan
6212,5658,bergelombang
6213,5659,puluhan
6214,5660,iklan
6215,4112,rapihkan
6216,5661,alias
6217,5662,potensi
6218,5663,sini
6219,5664,mampet
6220,5665,kembali
6221,5666,dibawah
6222,5667,pohon
6223,5668,lima
6224,5669,bantu
6225,5670,pembersihan
6226,5671,kali
6227,5672,plang
6228,5673,polisi
6229,5674,sore
6230,5675,semakin
6231,5676,dekat
6232,5677,rokok
6233,5678,penyakit
6234,4996,menjuntai
6235,1079,kereta
6236,5679,gorong
6237,5680,sekitar
6238,5681,nanti
6239,5682,pak
6240,5683,trotoar
6241,5684,walikota
6242,5685,menyala
6243,5686,pintu
6244,5687,blok
6245,5688,kandang
6246,5689,bantu
6247,5690,dipangkas
6248,5691,hancur
6249,5692,menyala
6250,5693,dugaan
6251,5694,memasang
6252,5695,dipindah
6253,5696,dr
6254,5697,penerangan
6255,5698,terang
6256,5699,amp
6257,5700,arah
6258,5701,hampir
6259,5702,jadi
6260,5703,parkir
6261,5704,membahayakan
6262,5705,rawamangun
6263,5051,ditemukan
6264,5706,kelapa
6265,5707,rusak
6266,5708,bersih
6267,5709,mungkin
6268,5710,transjakarta
6269,3201,bajaj
6270,5711,tiap
6271,5712,halte
6272,5713,jakut
6273,5714,tempelan
6274,5715,hingga
6275,5716,sebelumnya
6276,5607,rapi
6277,5717,menyala
6278,5718,jakut
6279,5719,jalannya
6280,5720,bolong
6281,5721,pindah
6282,5722,musim
6283,5723,pajak
6284,5724,terang
6285,5725,sengaja
6286,5726,dibongkar
6287,5727,kok
6288,5728,tiang
6289,5729,diperbaiki
6290,5730,binamarga
6291,5731,rapihkan
6292,5732,semua
6293,5733,komplek
6294,5734,nyala
6295,5735,menjuntai
6296,5736,pembakaran
6297,5737,separator
6298,5738,banget
6299,5739,pembakaran
6300,5740,melihat
6301,5741,dalam
6302,5742,perempatan
6303,5743,pemberhentian
6304,5744,memberikan
6305,5745,pkl
6306,5746,undang
6307,5747,sisa
6308,5748,bila
6309,5749,rumput
6310,5750,pemangkasan
6311,5751,tanaman
6312,5752,tanaman
6313,5753,terkena
6314,5754,komplek
6315,5755,tiang
6316,5756,membantu
6317,5757,ppsu
6318,5758,disitu
6319,5759,tempat
6320,5760,korban
6321,5761,violation
6322,5762,tempelan
6323,5763,blm
6324,5764,mhn
6325,5765,tetangga
6326,5766,perlu
6327,5767,kiri
6328,5768,pemotor
6329,5769,stop
6330,5770,dikerjakan
6331,5771,pos
6332,5772,ketika
6333,5773,bantuan
6334,5774,bersih
6335,5775,antrian
6336,5776,melewati
6337,5777,coretan
6338,5778,jembatan
6339,5779,tuntas
6340,5317,bendera
6341,5317,bendera
6342,5780,tuntas
6343,5781,anak
6344,5782,pohon
6345,5783,rumput
6346,5784,lampu
6347,5785,imb
6348,5786,hampir
6349,5787,kabel
6350,5788,pam
6351,5789,angkut
6352,5790,selatan
6353,5791,tanaman
6354,5792,no
6355,5793,ditindaklanjuti
6356,5794,sering
6357,5795,rindang
6358,3328,gak
6359,5796,umbul
6360,5797,traffic
6361,5798,online
6362,5799,amp
6363,5800,berpotensi
6364,5801,tertibkan
6365,5802,rumah
6366,5803,kursi
6367,5804,difoto
6368,5805,tks
6369,2984,quot
6370,5806,raya
6371,5807,sesuai
6372,5808,pagi
6373,5809,membersihkan
6374,5810,kebersihan
6375,5811,selokan
6376,5812,dgn
6377,5813,gini
6378,5814,seberang
6379,5815,online
6380,5816,motor
6381,5817,sore
6382,5818,miring
6383,5819,warung
6384,5820,tertibkan
6385,61,penertiban
6386,5821,duduk
6387,5822,dibenahi
6388,5823,dibenahi
6389,5824,jak
6390,5825,kadang
6391,5826,pohon
6392,5827,sdn
6393,5828,kadang
6394,5829,pju
6395,5830,rapih
6396,5831,patah
6397,5832,alfamart
6398,5833,ambil
6399,5834,padam
6400,5835,parkir
6401,5836,lumpur
6402,5837,acara
6403,5838,memenuhi
6404,5839,bocor
6405,61,penertiban
6406,5840,sedangkan
6407,5841,mati
6408,5842,terimakasih
6409,5843,tertutup
6410,5844,merusak
6411,5845,sepeda
6412,5846,terganggu
6413,5847,ruko
6414,5848,akses
6415,5849,sepeda
6416,5850,berbahaya
6417,5851,menghambat
6418,5852,berjualan
6419,3364,atribut
6420,5853,sampah
6421,5854,dipindah
6422,5855,proyek
6423,5856,ad
6424,5857,kemana
6425,5858,dibongkar
6426,5859,puing
6427,5860,selokan
6428,5861,bendera
6429,5862,menghambat
6430,5863,berbulan
6431,5864,penerangan
6432,5865,anda
6433,5866,udah
6434,5867,dalam
6435,5868,aktivitas
6436,5869,penopingan
6437,5870,masjid
6438,5871,pedagang
6439,5872,sempit
6440,5873,on
6441,5874,minggu
6442,5875,rindang
6443,5876,gak
6444,5877,biro
6445,5878,deras
6446,5879,sore
6447,818,kotoran
6448,5880,kandang
6449,5881,kategori
6450,5882,proyek
6451,3364,atribut
6452,5883,sekian
6453,5884,lintas
6454,5885,sanksi
6455,5886,pajak
6456,5887,tinggi
6457,5888,sepertinya
6458,5889,penertiban
6459,5890,kaki
6460,5891,arah
6461,5892,berderet
6462,5893,dicabut
6463,5894,anak
6464,5895,lampu
6465,5896,jak
6466,5897,pelanggaran
6467,5898,hak
6468,3874,ruko
6469,5899,pemangkasan
6470,5900,preman
6471,5901,ijin
6472,5902,main
6473,5903,quot
6474,5904,trotoar
6475,5905,lantai
6476,5904,trotoar
6477,5906,galian
6478,5907,setiap
6479,5908,dipangkas
6480,5909,warna
6481,5910,diangkat
6482,5911,papan
6483,5912,tertutup
6484,5913,tanpa
6485,5914,rp
6486,5915,gorong
6487,5916,kebiasaan
6488,5917,ditutup
6489,5918,pajak
6490,5919,kiri
6491,5920,jalur
6492,5921,kereta
6493,5922,korban
6494,5923,permanen
6495,5924,kencang
6496,5925,dilarang
6497,5051,ditemukan
6498,5926,putih
6499,5927,tadi
6500,5928,liar
6501,5929,naik
6502,5930,jalannya
6503,5931,selalu
6504,3201,bajaj
6505,5932,uang
6506,5933,alias
6507,5934,sk
6508,5935,tdk
6509,5936,pkl
6510,5937,bus
6511,5938,tiap
6512,5939,batu
6513,5940,pidana
6514,5941,terlalu
6515,5942,suara
6516,5943,tsb
6517,3091,banner
6518,5944,semakin
6519,5945,transportasi
6520,5946,pajak
6521,5947,angkot
6522,5946,pajak
6523,5948,lantai
6524,5949,bekerja
6525,5950,ditengah
6526,5951,cukup
6527,5952,berlubang
6528,5953,kawasan
6529,5954,liat
6530,5955,got
6531,5956,berani
6532,5957,balik
6533,5958,camat
6534,5959,yg
6535,5960,blok
6536,3670,arah
6537,5961,tdk
6538,5962,non
6539,5963,kecelakaan
6540,5964,amp
6541,4256,amp
6542,5965,mobil
6543,5966,info
6544,5967,sisi
6545,5968,dong
6546,5969,posting
6547,5970,tl
6548,5971,dgn
6549,5972,pelanggaran
6550,5973,penertiban
6551,5889,penertiban
6552,5974,yg
6553,5975,penerangan
6554,5976,alfamart
6555,5977,pagi
6556,5978,assalamualaikum
6557,5979,petugas
6558,5980,penuh
6559,5981,marka
6560,5982,ranting
6561,5983,berlubang
6562,5984,keadaan
6563,5959,yg
6564,5985,membangun
6565,5986,blm
6566,5987,patah
6567,5988,pot
6568,5989,dikenai
6569,5990,menyalahi
6570,5991,amblas
6571,5992,salam
6572,5993,benar
6573,5994,berantakan
6574,5995,lumpur
6575,5996,marka
6576,5997,kan
6577,5998,kejahatan
6578,5999,gak
6579,6000,efek
6580,6001,data
6581,6002,secara
6582,6003,soal
6583,6004,persimpangan
6584,6005,pln
6585,6006,berjualan
6586,6007,kecelakaan
6587,6008,merugikan
6588,6009,bersih
6589,6010,tempat
6590,6011,jak
6591,6012,alfamart
6592,6013,larangan
6593,6014,yg
6594,6015,tempat
6595,6016,sembarangan
6596,6017,rubuh
6597,6018,meja
6598,6019,korban
6599,6020,duduk
6600,6021,online
6601,6022,pagi
6602,6023,lampu
6603,6024,pengendara
6604,6025,toko
6605,6026,plang
6606,61,penertiban
6607,6027,priok
6608,6028,parkir
6609,5116,tiang
6610,2073,sumbangan
6611,6029,simpang
6612,6030,solusi
6613,6031,saluran
6614,6032,bus
6615,6033,busway
6616,6034,pertigaan
6617,6035,selalu
6618,6036,pemotor
6619,6037,macet
6620,6038,rubuh
6621,6039,citata
6622,6040,pancoran
6623,6041,duduk
6624,6042,lancar
6625,6043,penerangan
6626,6044,stop
6627,6045,keadaan
6628,6046,kandang
6629,3053,tiang
6630,3053,tiang
6631,6047,plang
6632,6048,karung
6633,6049,tanaman
6634,6050,jln
6635,6051,sampah
6636,6052,informasi
6637,6053,kebiasaan
6638,6054,blok
6639,2222,cawang
6640,6055,ganti
6641,6056,rawan
6642,6057,ujung
6643,6058,jaklingko
6644,6059,lumpur
6645,6060,kadang
6646,6061,pot
6647,6062,hujan
6648,6063,proyek
6649,6064,terutama
6650,5959,yg
6651,6065,raya
6652,6066,pejalan
6653,2222,cawang
6654,6067,tumbang
6655,6068,busway
6656,6068,busway
6657,6069,nyaman
6658,6070,tembok
6659,6071,kaca
6660,6072,lahan
6661,6073,membantu
6662,6074,melewati
6663,2222,cawang
6664,6075,bangunan
6665,6076,berhenti
6666,6077,saluran
6667,6078,diperbaiki
6668,6079,kantor
6669,6080,main
6670,6081,hampir
6671,6082,seharusnya
6672,6083,ambil
6673,6084,dinas
6674,6085,kuning
6675,6086,membangun
6676,6068,busway
6677,6087,arah
6678,6088,kondisi
6679,6089,anak
6680,6090,penertiban
6681,6091,air
6682,6092,banget
6683,3053,tiang
6684,6093,aduan
6685,6094,pembatas
6686,6095,terhormat
6687,6096,kaki
6688,6097,kuning
6689,6098,busway
6690,5635,rakyat
6691,3201,bajaj
6692,6099,aduan
6693,6100,kabel
6694,6101,putar
6695,6102,pagi
6696,6103,akibat
6697,6104,karung
6698,6105,aparat
6699,6106,dijadikan
6700,6107,alias
6701,6108,perda
6702,6109,unit
6703,6110,pak
6704,6111,lewat
6705,6112,stop
6706,6113,diangkat
6707,6114,sda
6708,6115,ngetem
6709,6116,quot
6710,61,penertiban
6711,6117,pemangkasan
6712,6118,pedagang
6713,6119,korban
6714,6120,arah
6715,6121,menyelesaikan
6716,6122,pagar
6717,6123,ruko
6718,6124,titik
6719,6125,pulang
6720,61,penertiban
6721,6126,lanjut
6722,6127,pembatas
6723,6128,kebakaran
6724,6129,apa
6725,6130,rute
6726,3091,banner
6727,6131,vandalisme
6728,6132,pembuangan
6729,6133,abal
6730,6134,lewat
6731,6135,dekat
6732,6136,dilalui
6733,6137,lumpur
6734,6138,yg
6735,6139,contoh
6736,6140,gak
6737,6141,trotoar
6738,6142,dpt
6739,6143,stop
6740,5257,warna
6741,6144,sama
6742,6145,nama
6743,6146,lintas
6744,6147,sisa
6745,6148,bendera
6746,6149,rute
6747,6150,hak
6748,6151,ogah
6749,6152,pancoran
6750,6153,mau
6751,6154,keselamatan
6752,6155,ormas
6753,6156,air
6754,6157,ulang
6755,6158,tanggung
6756,6159,sampah
6757,6160,terutama
6758,6161,demi
6759,6162,pohon
6760,6163,rusak
6761,6164,tempelan
6762,6165,ptsp
6763,6166,jln
6764,6167,kemarin
6765,6168,penopingan
6766,6169,mobil
6767,5022,dinas
6768,6170,malah
6769,6171,kita
6770,6172,trotoar
6771,6173,deras
6772,6174,lumpur
6773,6175,trotoar
6774,6176,belok
6775,6177,sepeda
6776,6178,indah
6777,6179,akses
6778,6180,permanen
6779,6181,amp
6780,2984,quot
6781,2984,quot
6782,6182,parkir
6783,6183,aduan
6784,6184,bangun
6785,6185,topping
6786,6186,pembuangan
6787,6187,macet
6788,6188,alat
6789,6189,foto
6790,6190,sendiri
6791,6191,memakan
6792,4592,pengaspalan
6793,6192,tanpa
6794,6193,penerangan
6795,6194,parkir
6796,6195,berbulan
6797,6196,kedua
6798,6197,bersihkan
6799,6198,hingga
6800,5464,padam
6801,6199,tersebut
6802,6200,pohon
6803,6201,pos
6804,6202,pagi
6805,6203,sampah
6806,6204,berlubang
6807,3091,banner
6808,3091,banner
6809,6205,komplek
6810,6206,permasalahan
6811,3091,banner
6812,3091,banner
6813,6207,bakar
6814,6208,bersihkan
6815,6209,akses
6816,6175,trotoar
6817,6210,bersama
6818,3091,banner
6819,6211,toping
6820,6212,parkiran
6821,6213,tidur
6822,6214,tertutup
6823,6215,aduan
6824,6216,gangguan
6825,6217,hasil
6826,5971,dgn
6827,6218,memenuhi
6828,6219,merusak
6829,6220,anak
6830,6221,mulai
6831,6222,tiap
6832,6223,menimpa
6833,6224,alias
6834,6225,wanita
6835,6226,menjuntai
6836,6227,lubang
6837,6228,ditertibkan
6838,4256,amp
6839,6229,hal
6840,2984,quot
6841,6230,merupakan
6842,6231,bermotor
6843,6232,light
6844,6233,lampu
6845,6234,kendaraan
6846,6235,quot
6847,6236,tuh
6848,6237,parkiran
6849,6238,dicek
6850,6239,pju
6851,6240,terimakasih
6852,6241,penghuni
6853,6242,abal
6854,6243,baru
6855,6244,bolong
6856,6245,sini
6857,6246,informasi
6858,6247,genangan
6859,6248,kalian
6860,6249,pohon
6861,6250,tol
6862,2984,quot
6863,6251,kendaraan
6864,3091,banner
6865,6252,tepat
6866,6253,ganggu
6867,6254,hanya
6868,6255,dilaporkan
6869,6256,bisnis
6870,6257,kanstin
6871,6258,batu
6872,6259,besi
6873,6260,pju
6874,6261,baru
6875,6262,seenaknya
6876,6263,ujung
6877,6264,jaktim
6878,6265,pak
6879,6266,lanjut
6880,6267,tempat
6881,6268,perbaiki
6882,2222,cawang
6883,6269,roda
6884,6270,tukang
6885,6271,batang
6886,6272,kemana
6887,6273,fasos
6888,6274,mengatur
6889,6275,parkir
6890,6276,lg
6891,6277,aliran
6892,6278,cat
6893,6279,pondok
6894,6280,ditindak
6895,6281,preman
6896,6282,nya
6897,6283,motor
6898,6284,kejahatan
6899,6285,membantu
6900,6286,pam
6901,6287,bina
6902,6288,didepan
6903,3422,antara
6904,3091,banner
6905,6289,abal
6906,6290,pejalan
6907,6291,sejak
6908,6292,mengingat
6909,6293,sebelah
6910,6294,tinggi
6911,3091,banner
6912,3091,banner
6913,6295,sama
6914,3053,tiang
6915,6296,sungai
6916,3091,banner
6917,6297,utk
6918,6298,derek
6919,6299,rapihkan
6920,6300,amp
6921,6301,parkir
6922,6302,parah
6923,6303,duduk
6924,6304,tak
6925,6305,uu
6926,6306,pajak
6927,6307,gorong
6928,6308,berbahaya
6929,6309,flyover
6930,6310,tiba
6931,6311,sdh
6932,6312,dijalan
6933,6313,imb
6934,6314,gelap
6935,6312,dijalan
